_id,ltable_Id,rtable_Id,ltable_Site name,ltable_Address,ltable_Zip,ltable_Phone,rtable_Site name,rtable_Address,rtable_Zip,rtable_Phone
29320,1450,2704,CHICAGO COMMONS ASSOCIATION COMPUTER PRESCHOOL ACADEMY,1400 W GARFIELD BLVD ,60609,6275000, Ounce -Garfield Head Start,30 W. Garfield ,60609,3730234
29333,1450,1450,CHICAGO COMMONS ASSOCIATION COMPUTER PRESCHOOL ACADEMY,1400 W GARFIELD BLVD ,60609,6275000,CHICAGO COMMONS ASSOCIATION COMPUTER PRESCHOOL ACADEMY,1400 W GARFIELD BLVD ,60609,6275000
29334,1450,1944,CHICAGO COMMONS ASSOCIATION COMPUTER PRESCHOOL ACADEMY,1400 W GARFIELD BLVD ,60609,6275000,"Chicago Commons
Association Computer Preschool Academy",1400 W Garfield Blvd ,60609,6275000
29347,1450,2399,CHICAGO COMMONS ASSOCIATION COMPUTER PRESCHOOL ACADEMY,1400 W GARFIELD BLVD ,60609,6275000, Chicago International Charter-Basil Campus,1824 W. Garfield Blvd. ,60609,8630652
29414,1944,2704,"Chicago Commons
Association Computer Preschool Academy",1400 W Garfield Blvd ,60609,6275000, Ounce -Garfield Head Start,30 W. Garfield ,60609,3730234
29427,1944,1450,"Chicago Commons
Association Computer Preschool Academy",1400 W Garfield Blvd ,60609,6275000,CHICAGO COMMONS ASSOCIATION COMPUTER PRESCHOOL ACADEMY,1400 W GARFIELD BLVD ,60609,6275000
29428,1944,1944,"Chicago Commons
Association Computer Preschool Academy",1400 W Garfield Blvd ,60609,6275000,"Chicago Commons
Association Computer Preschool Academy",1400 W Garfield Blvd ,60609,6275000
29441,1944,2399,"Chicago Commons
Association Computer Preschool Academy",1400 W Garfield Blvd ,60609,6275000, Chicago International Charter-Basil Campus,1824 W. Garfield Blvd. ,60609,8630652
29507,245,245, Northwestern University Settlement House,1400 W. Augusta Blvd. ,,2787471, Northwestern University Settlement House,1400 W. Augusta Blvd. ,,2787471
29508,245,559, Northwestern University Settlement House,1400 W. Augusta Blvd. ,,2787471, Northwestern University Settlement House - Northwestern University Settlement House,1400 W Augusta Blvd ,,2787471
29509,245,1353, Northwestern University Settlement House,1400 W. Augusta Blvd. ,,2787471, Northwestern University Settlement,1400 West Augusta Blvd.,60642,2787471
29510,245,1855, Northwestern University Settlement House,1400 W. Augusta Blvd. ,,2787471,NORTHWESTERN UNIVERSITY SETTLEMENT HOUSE NORTHWESTERN UNIVERSITY SETTLEMENT HOUSE,1400 W AUGUSTA ,60622,2787471
29511,245,2249, Northwestern University Settlement House,1400 W. Augusta Blvd. ,,2787471,Northwestern University Settlement House NORTHWESTERN UNIVERSITY SETTLEMENT HOUSE,1400 W. Augusta ,60622,2787471
29512,245,2694, Northwestern University Settlement House,1400 W. Augusta Blvd. ,,2787471, Northwestern Univ Settlement Hse.,1400 W. Augusta Blvd. ,60622,2787471
29513,245,2958, Northwestern University Settlement House,1400 W. Augusta Blvd. ,,2787471, Northwestern University Settlement Association,1400 West Augusta Blvd  ,60642,2787471
29514,559,245, Northwestern University Settlement House - Northwestern University Settlement House,1400 W Augusta Blvd ,,2787471, Northwestern University Settlement House,1400 W. Augusta Blvd. ,,2787471
29515,559,559, Northwestern University Settlement House - Northwestern University Settlement House,1400 W Augusta Blvd ,,2787471, Northwestern University Settlement House - Northwestern University Settlement House,1400 W Augusta Blvd ,,2787471
29516,559,1353, Northwestern University Settlement House - Northwestern University Settlement House,1400 W Augusta Blvd ,,2787471, Northwestern University Settlement,1400 West Augusta Blvd.,60642,2787471
29517,559,1855, Northwestern University Settlement House - Northwestern University Settlement House,1400 W Augusta Blvd ,,2787471,NORTHWESTERN UNIVERSITY SETTLEMENT HOUSE NORTHWESTERN UNIVERSITY SETTLEMENT HOUSE,1400 W AUGUSTA ,60622,2787471
29518,559,2249, Northwestern University Settlement House - Northwestern University Settlement House,1400 W Augusta Blvd ,,2787471,Northwestern University Settlement House NORTHWESTERN UNIVERSITY SETTLEMENT HOUSE,1400 W. Augusta ,60622,2787471
29519,559,2694, Northwestern University Settlement House - Northwestern University Settlement House,1400 W Augusta Blvd ,,2787471, Northwestern Univ Settlement Hse.,1400 W. Augusta Blvd. ,60622,2787471
29520,559,2958, Northwestern University Settlement House - Northwestern University Settlement House,1400 W Augusta Blvd ,,2787471, Northwestern University Settlement Association,1400 West Augusta Blvd  ,60642,2787471
29524,1353,245, Northwestern University Settlement,1400 West Augusta Blvd.,60642,2787471, Northwestern University Settlement House,1400 W. Augusta Blvd. ,,2787471
29525,1353,559, Northwestern University Settlement,1400 West Augusta Blvd.,60642,2787471, Northwestern University Settlement House - Northwestern University Settlement House,1400 W Augusta Blvd ,,2787471
29526,1353,1353, Northwestern University Settlement,1400 West Augusta Blvd.,60642,2787471, Northwestern University Settlement,1400 West Augusta Blvd.,60642,2787471
29527,1353,1855, Northwestern University Settlement,1400 West Augusta Blvd.,60642,2787471,NORTHWESTERN UNIVERSITY SETTLEMENT HOUSE NORTHWESTERN UNIVERSITY SETTLEMENT HOUSE,1400 W AUGUSTA ,60622,2787471
29528,1353,2249, Northwestern University Settlement,1400 West Augusta Blvd.,60642,2787471,Northwestern University Settlement House NORTHWESTERN UNIVERSITY SETTLEMENT HOUSE,1400 W. Augusta ,60622,2787471
29529,1353,2694, Northwestern University Settlement,1400 West Augusta Blvd.,60642,2787471, Northwestern Univ Settlement Hse.,1400 W. Augusta Blvd. ,60622,2787471
29530,1353,2958, Northwestern University Settlement,1400 West Augusta Blvd.,60642,2787471, Northwestern University Settlement Association,1400 West Augusta Blvd  ,60642,2787471
29549,1855,245,NORTHWESTERN UNIVERSITY SETTLEMENT HOUSE NORTHWESTERN UNIVERSITY SETTLEMENT HOUSE,1400 W AUGUSTA ,60622,2787471, Northwestern University Settlement House,1400 W. Augusta Blvd. ,,2787471
29550,1855,559,NORTHWESTERN UNIVERSITY SETTLEMENT HOUSE NORTHWESTERN UNIVERSITY SETTLEMENT HOUSE,1400 W AUGUSTA ,60622,2787471, Northwestern University Settlement House - Northwestern University Settlement House,1400 W Augusta Blvd ,,2787471
29551,1855,1353,NORTHWESTERN UNIVERSITY SETTLEMENT HOUSE NORTHWESTERN UNIVERSITY SETTLEMENT HOUSE,1400 W AUGUSTA ,60622,2787471, Northwestern University Settlement,1400 West Augusta Blvd.,60642,2787471
29552,1855,1855,NORTHWESTERN UNIVERSITY SETTLEMENT HOUSE NORTHWESTERN UNIVERSITY SETTLEMENT HOUSE,1400 W AUGUSTA ,60622,2787471,NORTHWESTERN UNIVERSITY SETTLEMENT HOUSE NORTHWESTERN UNIVERSITY SETTLEMENT HOUSE,1400 W AUGUSTA ,60622,2787471
29553,1855,2249,NORTHWESTERN UNIVERSITY SETTLEMENT HOUSE NORTHWESTERN UNIVERSITY SETTLEMENT HOUSE,1400 W AUGUSTA ,60622,2787471,Northwestern University Settlement House NORTHWESTERN UNIVERSITY SETTLEMENT HOUSE,1400 W. Augusta ,60622,2787471
29554,1855,2694,NORTHWESTERN UNIVERSITY SETTLEMENT HOUSE NORTHWESTERN UNIVERSITY SETTLEMENT HOUSE,1400 W AUGUSTA ,60622,2787471, Northwestern Univ Settlement Hse.,1400 W. Augusta Blvd. ,60622,2787471
29555,1855,2958,NORTHWESTERN UNIVERSITY SETTLEMENT HOUSE NORTHWESTERN UNIVERSITY SETTLEMENT HOUSE,1400 W AUGUSTA ,60622,2787471, Northwestern University Settlement Association,1400 West Augusta Blvd  ,60642,2787471
29559,1855,1560,NORTHWESTERN UNIVERSITY SETTLEMENT HOUSE NORTHWESTERN UNIVERSITY SETTLEMENT HOUSE,1400 W AUGUSTA ,60622,2787471,"CHICAGO PUBLIC SCHOOLS PEABODY, ELIZABETH",1444 W AUGUSTA BLVD ,60622,5344170
29560,1855,2054,NORTHWESTERN UNIVERSITY SETTLEMENT HOUSE NORTHWESTERN UNIVERSITY SETTLEMENT HOUSE,1400 W AUGUSTA ,60622,2787471,"Chicago Public Schools Peabody, Elizabeth",1444 W. Augusta Blvd. ,60622,5344170
29561,1855,2716,NORTHWESTERN UNIVERSITY SETTLEMENT HOUSE NORTHWESTERN UNIVERSITY SETTLEMENT HOUSE,1400 W AUGUSTA ,60622,2787471, Peabody,1444 W. Augusta ,60622,5344170
29594,1855,1533,NORTHWESTERN UNIVERSITY SETTLEMENT HOUSE NORTHWESTERN UNIVERSITY SETTLEMENT HOUSE,1400 W AUGUSTA ,60622,2787471,"CHICAGO PUBLIC SCHOOLS LAFAYETTE, JEAN DE",2714 W AUGUSTA BLVD ,60622,5344326
29595,1855,2027,NORTHWESTERN UNIVERSITY SETTLEMENT HOUSE NORTHWESTERN UNIVERSITY SETTLEMENT HOUSE,1400 W AUGUSTA ,60622,2787471,"Chicago Public Schools Lafayette, Jean De",2714 W. Augusta Blvd. ,60622,5344326
29596,1855,2608,NORTHWESTERN UNIVERSITY SETTLEMENT HOUSE NORTHWESTERN UNIVERSITY SETTLEMENT HOUSE,1400 W AUGUSTA ,60622,2787471, Lafayette,2714 W. Augusta Bl. ,60622,5344326
29603,1855,1371,NORTHWESTERN UNIVERSITY SETTLEMENT HOUSE NORTHWESTERN UNIVERSITY SETTLEMENT HOUSE,1400 W AUGUSTA ,60622,2787471, EHS Home Based Program,"3059 W. Augusta
",60622,4754232
29604,1855,3109,NORTHWESTERN UNIVERSITY SETTLEMENT HOUSE NORTHWESTERN UNIVERSITY SETTLEMENT HOUSE,1400 W AUGUSTA ,60622,2787471, Children's Place Association,3059 W Augusta Boulevard ,60622,8261230
29623,2249,245,Northwestern University Settlement House NORTHWESTERN UNIVERSITY SETTLEMENT HOUSE,1400 W. Augusta ,60622,2787471, Northwestern University Settlement House,1400 W. Augusta Blvd. ,,2787471
29624,2249,559,Northwestern University Settlement House NORTHWESTERN UNIVERSITY SETTLEMENT HOUSE,1400 W. Augusta ,60622,2787471, Northwestern University Settlement House - Northwestern University Settlement House,1400 W Augusta Blvd ,,2787471
29625,2249,1353,Northwestern University Settlement House NORTHWESTERN UNIVERSITY SETTLEMENT HOUSE,1400 W. Augusta ,60622,2787471, Northwestern University Settlement,1400 West Augusta Blvd.,60642,2787471
29626,2249,1855,Northwestern University Settlement House NORTHWESTERN UNIVERSITY SETTLEMENT HOUSE,1400 W. Augusta ,60622,2787471,NORTHWESTERN UNIVERSITY SETTLEMENT HOUSE NORTHWESTERN UNIVERSITY SETTLEMENT HOUSE,1400 W AUGUSTA ,60622,2787471
29627,2249,2249,Northwestern University Settlement House NORTHWESTERN UNIVERSITY SETTLEMENT HOUSE,1400 W. Augusta ,60622,2787471,Northwestern University Settlement House NORTHWESTERN UNIVERSITY SETTLEMENT HOUSE,1400 W. Augusta ,60622,2787471
29628,2249,2694,Northwestern University Settlement House NORTHWESTERN UNIVERSITY SETTLEMENT HOUSE,1400 W. Augusta ,60622,2787471, Northwestern Univ Settlement Hse.,1400 W. Augusta Blvd. ,60622,2787471
29629,2249,2958,Northwestern University Settlement House NORTHWESTERN UNIVERSITY SETTLEMENT HOUSE,1400 W. Augusta ,60622,2787471, Northwestern University Settlement Association,1400 West Augusta Blvd  ,60642,2787471
29633,2249,1560,Northwestern University Settlement House NORTHWESTERN UNIVERSITY SETTLEMENT HOUSE,1400 W. Augusta ,60622,2787471,"CHICAGO PUBLIC SCHOOLS PEABODY, ELIZABETH",1444 W AUGUSTA BLVD ,60622,5344170
29634,2249,2054,Northwestern University Settlement House NORTHWESTERN UNIVERSITY SETTLEMENT HOUSE,1400 W. Augusta ,60622,2787471,"Chicago Public Schools Peabody, Elizabeth",1444 W. Augusta Blvd. ,60622,5344170
29635,2249,2716,Northwestern University Settlement House NORTHWESTERN UNIVERSITY SETTLEMENT HOUSE,1400 W. Augusta ,60622,2787471, Peabody,1444 W. Augusta ,60622,5344170
29668,2249,1533,Northwestern University Settlement House NORTHWESTERN UNIVERSITY SETTLEMENT HOUSE,1400 W. Augusta ,60622,2787471,"CHICAGO PUBLIC SCHOOLS LAFAYETTE, JEAN DE",2714 W AUGUSTA BLVD ,60622,5344326
29669,2249,2027,Northwestern University Settlement House NORTHWESTERN UNIVERSITY SETTLEMENT HOUSE,1400 W. Augusta ,60622,2787471,"Chicago Public Schools Lafayette, Jean De",2714 W. Augusta Blvd. ,60622,5344326
29670,2249,2608,Northwestern University Settlement House NORTHWESTERN UNIVERSITY SETTLEMENT HOUSE,1400 W. Augusta ,60622,2787471, Lafayette,2714 W. Augusta Bl. ,60622,5344326
29677,2249,1371,Northwestern University Settlement House NORTHWESTERN UNIVERSITY SETTLEMENT HOUSE,1400 W. Augusta ,60622,2787471, EHS Home Based Program,"3059 W. Augusta
",60622,4754232
29678,2249,3109,Northwestern University Settlement House NORTHWESTERN UNIVERSITY SETTLEMENT HOUSE,1400 W. Augusta ,60622,2787471, Children's Place Association,3059 W Augusta Boulevard ,60622,8261230
29697,2694,245, Northwestern Univ Settlement Hse.,1400 W. Augusta Blvd. ,60622,2787471, Northwestern University Settlement House,1400 W. Augusta Blvd. ,,2787471
29698,2694,559, Northwestern Univ Settlement Hse.,1400 W. Augusta Blvd. ,60622,2787471, Northwestern University Settlement House - Northwestern University Settlement House,1400 W Augusta Blvd ,,2787471
29699,2694,1353, Northwestern Univ Settlement Hse.,1400 W. Augusta Blvd. ,60622,2787471, Northwestern University Settlement,1400 West Augusta Blvd.,60642,2787471
29700,2694,1855, Northwestern Univ Settlement Hse.,1400 W. Augusta Blvd. ,60622,2787471,NORTHWESTERN UNIVERSITY SETTLEMENT HOUSE NORTHWESTERN UNIVERSITY SETTLEMENT HOUSE,1400 W AUGUSTA ,60622,2787471
29701,2694,2249, Northwestern Univ Settlement Hse.,1400 W. Augusta Blvd. ,60622,2787471,Northwestern University Settlement House NORTHWESTERN UNIVERSITY SETTLEMENT HOUSE,1400 W. Augusta ,60622,2787471
29702,2694,2694, Northwestern Univ Settlement Hse.,1400 W. Augusta Blvd. ,60622,2787471, Northwestern Univ Settlement Hse.,1400 W. Augusta Blvd. ,60622,2787471
29703,2694,2958, Northwestern Univ Settlement Hse.,1400 W. Augusta Blvd. ,60622,2787471, Northwestern University Settlement Association,1400 West Augusta Blvd  ,60642,2787471
29707,2694,1560, Northwestern Univ Settlement Hse.,1400 W. Augusta Blvd. ,60622,2787471,"CHICAGO PUBLIC SCHOOLS PEABODY, ELIZABETH",1444 W AUGUSTA BLVD ,60622,5344170
29708,2694,2054, Northwestern Univ Settlement Hse.,1400 W. Augusta Blvd. ,60622,2787471,"Chicago Public Schools Peabody, Elizabeth",1444 W. Augusta Blvd. ,60622,5344170
29709,2694,2716, Northwestern Univ Settlement Hse.,1400 W. Augusta Blvd. ,60622,2787471, Peabody,1444 W. Augusta ,60622,5344170
29742,2694,1533, Northwestern Univ Settlement Hse.,1400 W. Augusta Blvd. ,60622,2787471,"CHICAGO PUBLIC SCHOOLS LAFAYETTE, JEAN DE",2714 W AUGUSTA BLVD ,60622,5344326
29743,2694,2027, Northwestern Univ Settlement Hse.,1400 W. Augusta Blvd. ,60622,2787471,"Chicago Public Schools Lafayette, Jean De",2714 W. Augusta Blvd. ,60622,5344326
29744,2694,2608, Northwestern Univ Settlement Hse.,1400 W. Augusta Blvd. ,60622,2787471, Lafayette,2714 W. Augusta Bl. ,60622,5344326
29751,2694,1371, Northwestern Univ Settlement Hse.,1400 W. Augusta Blvd. ,60622,2787471, EHS Home Based Program,"3059 W. Augusta
",60622,4754232
29752,2694,3109, Northwestern Univ Settlement Hse.,1400 W. Augusta Blvd. ,60622,2787471, Children's Place Association,3059 W Augusta Boulevard ,60622,8261230
29756,2958,245, Northwestern University Settlement Association,1400 West Augusta Blvd  ,60642,2787471, Northwestern University Settlement House,1400 W. Augusta Blvd. ,,2787471
29757,2958,559, Northwestern University Settlement Association,1400 West Augusta Blvd  ,60642,2787471, Northwestern University Settlement House - Northwestern University Settlement House,1400 W Augusta Blvd ,,2787471
29758,2958,1353, Northwestern University Settlement Association,1400 West Augusta Blvd  ,60642,2787471, Northwestern University Settlement,1400 West Augusta Blvd.,60642,2787471
29759,2958,1855, Northwestern University Settlement Association,1400 West Augusta Blvd  ,60642,2787471,NORTHWESTERN UNIVERSITY SETTLEMENT HOUSE NORTHWESTERN UNIVERSITY SETTLEMENT HOUSE,1400 W AUGUSTA ,60622,2787471
29760,2958,2249, Northwestern University Settlement Association,1400 West Augusta Blvd  ,60642,2787471,Northwestern University Settlement House NORTHWESTERN UNIVERSITY SETTLEMENT HOUSE,1400 W. Augusta ,60622,2787471
29761,2958,2694, Northwestern University Settlement Association,1400 West Augusta Blvd  ,60642,2787471, Northwestern Univ Settlement Hse.,1400 W. Augusta Blvd. ,60622,2787471
29762,2958,2958, Northwestern University Settlement Association,1400 West Augusta Blvd  ,60642,2787471, Northwestern University Settlement Association,1400 West Augusta Blvd  ,60642,2787471
29763,200,200, Herzl CPC,1401 S. Hamlin ,,5341751, Herzl CPC,1401 S. Hamlin ,,5341751
29764,200,201, Herzl CPC,1401 S. Hamlin ,,5341751, Herzl CPC,1401 S. Hamlin ,,5341751
29765,200,560, Herzl CPC,1401 S. Hamlin ,,5341751, Herzl CPC,1401 S. Hamlin ,,5341751
29766,200,561, Herzl CPC,1401 S. Hamlin ,,5341751, Herzl CPC,1401 S. Hamlin ,,5341751
29767,200,895, Herzl CPC,1401 S. Hamlin ,,5341751, Herzl CPC,1401 S. Hamlin ,,5341751
29768,200,896, Herzl CPC,1401 S. Hamlin ,,5341751, Herzl CPC,1401 S. Hamlin ,,5341751
29769,200,2563, Herzl CPC,1401 S. Hamlin ,,5341751, Herzl (CPC),1401 S. Hamlin ,60623,5341751
29770,200,3306, Herzl CPC,1401 S. Hamlin ,,5341751, Herzl CPC,1401 S Hamlin Avenue ,60623,5341751
29771,201,200, Herzl CPC,1401 S. Hamlin ,,5341751, Herzl CPC,1401 S. Hamlin ,,5341751
29772,201,201, Herzl CPC,1401 S. Hamlin ,,5341751, Herzl CPC,1401 S. Hamlin ,,5341751
29773,201,560, Herzl CPC,1401 S. Hamlin ,,5341751, Herzl CPC,1401 S. Hamlin ,,5341751
29774,201,561, Herzl CPC,1401 S. Hamlin ,,5341751, Herzl CPC,1401 S. Hamlin ,,5341751
29775,201,895, Herzl CPC,1401 S. Hamlin ,,5341751, Herzl CPC,1401 S. Hamlin ,,5341751
29776,201,896, Herzl CPC,1401 S. Hamlin ,,5341751, Herzl CPC,1401 S. Hamlin ,,5341751
29777,201,2563, Herzl CPC,1401 S. Hamlin ,,5341751, Herzl (CPC),1401 S. Hamlin ,60623,5341751
29778,201,3306, Herzl CPC,1401 S. Hamlin ,,5341751, Herzl CPC,1401 S Hamlin Avenue ,60623,5341751
29779,560,200, Herzl CPC,1401 S. Hamlin ,,5341751, Herzl CPC,1401 S. Hamlin ,,5341751
29780,560,201, Herzl CPC,1401 S. Hamlin ,,5341751, Herzl CPC,1401 S. Hamlin ,,5341751
29781,560,560, Herzl CPC,1401 S. Hamlin ,,5341751, Herzl CPC,1401 S. Hamlin ,,5341751
